name,city,state,state_code,postal_code,category,type,subtypes,business_status,phone,website,address,has_address,has_phone,has_website,open_24_hours,emergency_evidence,classification,reason,duplicate_of,source_record_id
Bluefin Plumbing Inc.,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16193326465,http://www.bluefinplumbing.com,"161 5th Ave, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFQ8U3hxN2YAR1LgqKpfpxVQ
Chula Vista Plumbing Experts,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16192729819,http://chulavistaplumbingexperts.com,"619 I St, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJHSQg2kdN2YARF4jvVhNLAOo
Coastal Rooter - Plumbing Chula Vista,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Repair service, Septic system service, Water damage restoration service",OPERATIONAL,+17608939152,https://coastalrooterca.com/chula-vista,"865 Fairway Ct, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJBUtcNm5O2YARIDt-niANzz8
Coverall Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16195680703,http://www.coverallplumbingsd.com,"616 Oaklawn Ave, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJkfX221W4swARMBR6f0L2mCg
DR HOUSE INC,Chula Vista,California,CA,91915,Plumber,Plumber,"Plumber, Water damage restoration service",OPERATIONAL,+18587037536,https://drhousecontractors.com,"2130 Desert Bluffs Ct, Chula Vista, CA 91915",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX_NuwpdF2YARP4TCTzvPpCQ
DrainHelp,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Drainage service, Septic system service",OPERATIONAL,+18886112302,,"328 E Palomar St, Chula Vista, CA 91911",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJM9dW-3BP2YARzQ9YrrsEyhw
EB Construction & Plumbing Services,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Contractor, General contractor, Kitchen remodeler",OPERATIONAL,+16196222126,,"180 Mace St c6, Chula Vista, CA 91911",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJUeTPpgVP2YARqhtkCtevdcw
Extreme Plumbing & Drain Chula Vista,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16193240166,,"230 Del Mar Ave, Chula Vista, CA 91910",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJd2JeVwdO2YARzZev7uxZZME
Friar's Plumbing Heating and AC Repair,Chula Vista,California,CA,91913,Air conditioning repair service,Air conditioning repair service,"Air conditioning repair service, Air conditioning contractor, Heating contractor, HVAC contractor, Plumber",OPERATIONAL,+16193171906,https://www.friarsair.com/chula-vista-air-conditioning-services,"1813 Jackson St, Chula Vista, CA 91913",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ_RSu_w5F2YARy45R8rHc0Hk
Precision Chula Vista Plumbing Services,Chula Vista,California,CA,91913,Plumber,Plumber,Plumber,OPERATIONAL,+18582248364,http://precisionchulavistaplumbingservices.com,"919-45 Otay Lakes Rd, Chula Vista, CA 91913",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJF_-RjA1P2YARmllk4L5tfKk
Roto-Rooter Plumbing & Water Cleanup of Chula Vista,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water jet cutting service, Water testing service",OPERATIONAL,+16199024677,https://www.rotorooter.com/chulavistaca/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"311 F St Ste 210, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJeRxXvQNN2YARpF6vOYBTf6k
San Diego Emergency Plumbing & Leak Detection,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Water damage restoration service",OPERATIONAL,+18669665325,https://www.sandiegoemergencyplumbing.com/chula-vista-plumbers,"750 Design Ct Unit 106/107, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ9XOfKvVP2YARZeQMPpfzheI
Solid Plumbing & Drains Inc,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler, Repair service",OPERATIONAL,+16195972566,https://solidplumbingdrains.com/san-diego-county/chula-vista,"2240 Main St #4, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ5zXRRMRF2YAR_DJZWWNwa7c
Straightline Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16192681698,http://www.straightlinesd.com,"101 N Glover Ave Ste a, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtfa5NL1T2YARjbMEPBYcbwU
The Perfect Chula Vista Plumbing & Drain Cleaning Pro,Chula Vista,California,CA,91910,Drainage service,Drainage service,Drainage service,OPERATIONAL,+17602548521,,"Chula Vista, CA 91910",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJCTSy-E9N2YARFY0s9rxGn8k
We Fix Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+16199367471,http://www.wefixplumbingsd.com,"119 Broadway Apt J, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJi-i7JdlN2YARohL0VQaTyEM
Xpress Drains & Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+16198151097,http://www.xpressdp.com,"212 Garrett Ave B, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJPbjXVrlT2YARGlpk-QjtoDk
Premier Rooter & Plumbing,National City,California,CA,91950,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Septic system service, Water filter supplier",OPERATIONAL,+16192711224,https://www.premierrooterplumbing.com,"2500 Hoover Ave Ste E, National City, CA 91950",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJXTIvL8dN2YARWve5A25VRTs
True Value Plumbing Inc.,National City,California,CA,91950,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Repair service, Septic system service",OPERATIONAL,+16193485409,http://truevalueplumbingsandiego.com,"2500 Hoover Ave Ste h, National City, CA 91950",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJC6UnUSHMv08RnfKph8zsHEM
WestPro Plumbing,National City,California,CA,91950,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+18889378776,https://www.westproplumbing.com,"incorrect : they moved 8 months ago! Its now CATALINA POOLS:, 712 E 18th St, National City, CA 91950",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJmyQOkS5T2YARzIoO2isxlFk
All Aloha Plumbing San Diego,San Diego,California,CA,92111,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Gasfitter, General contractor, Hot water system supplier",OPERATIONAL,+16198411683,https://callallaloha.com,"4848 Ronson Ct Unit B, San Diego, CA 92111",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJmVzUpFTrOq0Ra-bkF-3LXic
All Care Plumbing San Diego,San Diego,California,CA,92114,Plumber,Plumber,Plumber,OPERATIONAL,+16199015515,https://www.allcareplumbingsandiego.com,"6745 Benson Ave, San Diego, CA 92114",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFf8dH6FR2YAR80L73rGzkLg
"Anderson Plumbing, Heating & Air",San Diego,California,CA,92111,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Heating contractor, HVAC contractor",OPERATIONAL,+16193201884,https://www.andersonplumbingheatingandair.com/service-areas/san-diego/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMBListing-San-Diego-California,"5183 Mercury Point, San Diego, CA 92111",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ_e9_diVY2YARFdDC-cvxKJE
Arrow Plumbing and Drain Services Inc.,San Diego,California,CA,92110,Plumber,Plumber,Plumber,OPERATIONAL,+18582074640,https://arrowplumbingservice.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp%26utm_content%3Dwebsite,"4941 Pacific Hwy Bulding 1, San Diego, CA 92110",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJh6-W3zWr3oAREHv_YYhDUmw
"Bill Howe Plumbing, Heating & Air, Restoration & Flood Services",San Diego,California,CA,92123,Plumber,Plumber,"Plumber, Building restoration service, Fire damage restoration service, HVAC contractor, Water damage restoration service",OPERATIONAL,+16193171809,https://www.billhowe.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMB_SanDiego,"9210 Sky Park Ct, San Diego, CA 92123",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ7SRNp9b_24ARud-UZvhgX9k
CITY PLUMBER,San Diego,California,CA,92109,Plumber,Plumber,"Plumber, Contractor, Drainage service, Gas installation service, Repair service",OPERATIONAL,+16197422704,http://www.sandiegocityplumber.com,"1001 Garnet Ave Suite 200, San Diego, CA 92109",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ2d3S3rcB3IARGzGOgicREDE
Coastal Rooter - San Diego Plumbing,San Diego,California,CA,92108,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Repair service, Septic system service, Water damage restoration service",OPERATIONAL,+17608939152,https://coastalrooterca.com/san-diego,"5694 Mission Center Rd #248, San Diego, CA 92108",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJnQwTSm5O2YARLah-rUAZT90
Colepepper Plumbing,San Diego,California,CA,92101,Plumber,Plumber,"Plumber, Contractor, Drainage service, Hot water system supplier, Septic system service, Water purification company, Water testing service",OPERATIONAL,+16195050125,https://www.colepepperplumbing.com/our-services/plumbing/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dgbp_san_diego_state_st,"2534 State St #445, San Diego, CA 92101",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJPwWE4n1V2YARl2oMrtsXJ0I
"Collins Pacific Plumbing, Inc.",San Diego,California,CA,92121,Plumber,Plumber,Plumber,OPERATIONAL,+18583614140,http://collinspacific.com,"8840 Kenamar Dr #401, San Diego, CA 92121",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJt2uSlAj524ARwfwNgbxvfW8
Core Plumbing,San Diego,California,CA,92111,Plumber,Plumber,"Plumber, Drainage service, Water damage restoration service, Water purification company, Water testing service",OPERATIONAL,+18582957746,https://coreplumbingsd.com/%3Futm_campaign%3Dgmb,"7292 Opportunity Rd b, San Diego, CA 92111",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ6RUPFcb524ARFbhgsKE4wbY
Discount Plumbing San Diego,San Diego,California,CA,92108,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Water filter supplier",OPERATIONAL,+16193298394,https://www.discountplumbingsandiego.com/%3Futm_campaign%3Dgmb,"2535 Camino Del Rio N, San Diego, CA 92108",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFQchifZV2YAR9O9lX6He12Y
"Downtown San Diego Plumber, Drain Cleaning, Water Heater Services",San Diego,California,CA,92101,Plumber,Plumber,Plumber,OPERATIONAL,+16194734088,https://sandiegoplumber.biz,"185 F St #100U, San Diego, CA 92101",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJTxvVx6VT2YAR70T2EDA8d_I
Elite Rooter Plumbers,San Diego,California,CA,92102,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Septic system service, Water filter supplier, Water softening equipment supplier, Water treatment supplier",OPERATIONAL,+16196261272,https://www.eliterooter.com/location/san-diego/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,"3485 Pickwick St, San Diego, CA 92102",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJE1wFeYxV2YAR5N3NvdyYvcE
Fraser Plumbing of San Diego,San Diego,California,CA,92123,Plumber,Plumber,Plumber,OPERATIONAL,+16193320275,https://fraserplumbinginc.com,"5482 Complex St STE 108, San Diego, CA 92123",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJrb02lrBT2YAR8LOqPb6h9J4
"JG Water Heaters, Filtration and Plumbing",San Diego,California,CA,92126,Plumber,Plumber,Plumber,OPERATIONAL,+18582951005,https://jgwaterheaters.com,"7933 Silverton Ave Suite# 712, San Diego, CA 92126",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX8A42zpV2YARJNE92be54kU
Lefty’s Plumbing I Emergency Drain Cleaning Services San Diego,San Diego,California,CA,92113,Drainage service,Drainage service,"Drainage service, Plumber",OPERATIONAL,+16197174152,http://www.leftysplumbingservice.com,"3094 National Ave Ste D, San Diego, CA 92113",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJwZdAzNPDEW0RXjq1SmrVy0Y
Mr. Rooter Plumbing of San Diego County,San Diego,California,CA,92123,Plumber,Plumber,Plumber,OPERATIONAL,+18582787600,https://www.mrrooter.com/san-diego-county,"9424 Chesapeake Dr #1304, San Diego, CA 92123",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJQQUZEE3-24AR-MoaIT-aZBQ
Plumbing San Diego & Drain Cleaning Pros,San Diego,California,CA,92123,Plumber,Plumber,Plumber,OPERATIONAL,+18583928986,,"2383 Cardinal Dr, San Diego, CA 92123",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJuXXuhcFV2YARarJbfb-uu8M
Plumbing Tree,San Diego,California,CA,92117,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+18588599555,https://plumbingtreesd.com/%3Futm_source%3DGMBmain%26utm_medium%3Dorganic,"2640 Financial Ct Ste E, San Diego, CA 92117",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJb2o48m9O2YARThQtVSDIgvQ
PlumbTech,San Diego,California,CA,92116,Plumber,Plumber,"Plumber, Bathroom remodeler, Contractor, Drainage service, Gas installation service, Handyman/Handywoman/Handyperson, Kitchen remodeler, Property maintenance, Septic system service, Water purification company",OPERATIONAL,+18003888149,https://plumbtechpros.com,"4466 New Jersey St, San Diego, CA 92116",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJr574Mzd-TgsRSCHsndsRwsc
Pros Plumbing San Diego Services,San Diego,California,CA,92101,Plumber,Plumber,Plumber,OPERATIONAL,+18583848078,http://proplumbingsandiegoservices.com,"925 B St Ste 201, San Diego, CA 92101",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJW6hB9oZNwokRvwE6VIAKybM
RDZ Plumbing and Drains,San Diego,California,CA,92116,Plumber,Plumber,Plumber,OPERATIONAL,+16197602899,https://www.rdzplumbing.com,"4681 36th St, San Diego, CA 92116",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJfc6yWQlV2YARaLoPYEg3WAw
Rooter Hero Plumbing & Air of San Diego,San Diego,California,CA,92131,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, HVAC contractor, Water filter supplier",OPERATIONAL,+16195774417,https://rooterhero.com/plumber-san-diego-ca-plumbing-repair-service,"9920 Scripps Lake Dr, San Diego, CA 92131",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJE6Cyp63_24ARZVxlvbgM38c
Roto-Rooter Plumbing & Water Cleanup of San Diego,San Diego,California,CA,92108,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water jet cutting service, Water testing service",OPERATIONAL,+16198372088,https://www.rotorooter.com/sandiego/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"10509 San Diego Mission Rd Ste U, San Diego, CA 92108",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtfTx6GBV2YAREQe5j96VU10
San Diego Emergency Plumbing Tite,San Diego,California,CA,92105,Plumber,Plumber,Plumber,OPERATIONAL,+18583924028,https://plumbtco.com,"4290 Polk Ave, San Diego, CA 92105",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJHZnAYgpV2YARhLthnmnwIuQ
Solid Plumbing & Drains Inc,San Diego,California,CA,92101,Plumber,Plumber,"Plumber, Drainage service, Property maintenance",OPERATIONAL,+16195972566,https://solidplumbingdrains.com/san-diego-county/san-diego,"1901 First Ave. Suite 217-H, San Diego, CA 92101",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJQ7Y73zhV2YARclRzZ8pXp94
Team Rooter Plumbing of San Diego,San Diego,California,CA,92111,Plumber,Plumber,Plumber,OPERATIONAL,+18582523434,https://www.teamrooter.com/san-diego-plumbing,"4888 Ronson Ct Unit A, San Diego, CA 92111",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJS_bHQ4H_24ARWPtyjatDl1s
"Lion Plumbing, Inc.",Doral,Florida,FL,33172,Plumber,Plumber,Plumber,OPERATIONAL,+13055974555,https://www.lionplumbinginc.com,"10847 NW 29th St, Doral, FL 33172",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ2ynccbG-2YgRE_EtOd82caA
Roto-Rooter Plumbing & Water Cleanup,Doral,Florida,FL,33126,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+13055210281,https://www.rotorooter.com/doralfl/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"7847 NW 15th St, Doral, FL 33126",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJCXAa1HS52YgR5NXYmIGz7aI
AAAPLUMBINGSERVICES COM,Miami Beach,Florida,FL,33139,Plumber,Plumber,Plumber,OPERATIONAL,+13055043504,http://www.aaaplumbingservices.com,"1000 5th St #200, Miami Beach, FL 33139",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtbhYkYy12YgRiQVjhgcnqv0
Empire Plumbing,Miami Beach,Florida,FL,33139,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+13055317017,http://www.empireplumbing.com/%3Futm_source%3Dgbp,"1754 Bay Rd, Miami Beach, FL 33139",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJs62ElH202YgRV7qS5oTjiOw
Miami Beach Super Plumber,Miami Beach,Florida,FL,33139,Plumber,Plumber,"Plumber, Appliance repair service, Drainage service, Pump supplier, Repair service, Small appliance repair service, Water filter supplier, Water works",OPERATIONAL,+13057967752,http://www.superplumberinc.com,"335 Ocean Dr, Miami Beach, FL 33139",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJk3hv2y612YgRQ0NgeMEKLmY
Roto-Rooter Plumbing & Water Cleanup,Miami Beach,Florida,FL,33139,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+13057021851,https://www.rotorooter.com/miamibeachfl/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"560 Lincoln Rd #300-6, Miami Beach, FL 33139",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJi23mdYG12YgRw9Q-LXHuP4U
Sunny Bliss Plumbing & Air,Miami Beach,Florida,FL,33139,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service",OPERATIONAL,+13054400621,https://sunnybliss.com,"605 Lincoln Rd Ste 250B, Miami Beach, FL 33139",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJA6vG5FG12YgR2z_Bc72KBZU
UnclogMe,Miami Beach,Florida,FL,33140,Drainage service,Drainage service,Drainage service,OPERATIONAL,+13053395638,http://unclogme.com,"333 W 41st St, Miami Beach, FL 33140",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ8eiQN9Oz2YgRtEUNy_Qjl5o
2 Bros Plumbing,Miami,Florida,FL,33127,Plumber,Plumber,Plumber,OPERATIONAL,+13059103817,https://2brosplumbingservices.com,"6008 NW 6th Ave, Miami, FL 33127",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJqfxeJY2x2YgRS9qjMXdRcLw
A Rooter,Miami,Florida,FL,33176,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Septic system service",OPERATIONAL,+17863622178,http://www.arooter.net,"10411 N Kendall Dr B204, Miami, FL 33176",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX6_ehqTA2YgR3njAXFte3wQ
AA Eagle Plumbing Corp,Miami,Florida,FL,33126,Plumber,Plumber,Plumber,OPERATIONAL,+17865874250,,"7351 NW 7th St, Miami, FL 33126",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJuR4Z_Di52YgR1AadxNE94h0
All Dade Plumbing Inc.,Miami,Florida,FL,33186,Plumber,Plumber,"Plumber, Contractor",OPERATIONAL,+13052738788,,"12225 SW 128th St Unit 111, Miami, FL 33186",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJdcnbOEfB2YgR203e-uhMX6o
All Pristine Plumbing LLC,Miami,Florida,FL,33168,Plumber,Plumber,"Plumber, Drainage service, Pump supplier, Septic system service, Water filter supplier, Water jet cutting service, Water purification company, Water softening equipment supplier",OPERATIONAL,+17868381017,http://allpristineplumbing.com,"100 NW 135th St, Miami, FL 33168",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJw2qHexaaSkYR-RozLsqqnsA
All Test Plumbing and Repairs,Miami,Florida,FL,33143,Plumber,Plumber,Plumber,OPERATIONAL,+17869647025,https://alltestpar.com,"8008 SW 81st Dr, Miami, FL 33143",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJBanOINNLk0ARQ4WgQhTaxyI
AM South Plumbing Inc,Miami,Florida,FL,33193,Plumber,Plumber,Plumber,OPERATIONAL,+13059780132,,"15109 SW 63rd St, Miami, FL 33193",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJY8MxkzzA2YgRA7IRY7Kf4r8
AYP. PLUMBING.,Miami,Florida,FL,33155,Plumber,Plumber,Plumber,OPERATIONAL,+17866834910,https://www.facebook.com/Plumbing-Service-Repairs-1451437595094959,"2150 SW 81st Ave, Miami, FL 33155",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ99e450-52YgRl_FqXbgj3Y0
Bay Plumbing Co,Miami,Florida,FL,33133,Plumber,Plumber,Plumber,OPERATIONAL,+13054468141,https://www.bayplumbingco.com,"3029 SW 28th St, Miami, FL 33133",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJdVeJJnW32YgRqnaMZ7eEApA
Benjamin Franklin Plumbing,Miami,Florida,FL,33176,Plumber,Plumber,Plumber,OPERATIONAL,+13052398232,https://miamibenjaminfranklin.com/%3Futm_source%3DGBP%26utm_medium%3Dorganic%26utm_campaign%3Dmiamigbp,"12155 SW 114th Pl Bay 22, Miami, FL 33176",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJb_UhHxut2YgRw7jdfI6H7yY
"Borkat Plumbing Services, LLC",Miami,Florida,FL,33155,Plumber,Plumber,Plumber,OPERATIONAL,+13052446023,https://borkatplumbing.com,"7193 N Waterway Dr, Miami, FL 33155",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJL0qkjD-52YgRX99a8QtSaSQ
Caballero Plumbing,Miami,Florida,FL,33166,Plumber,Plumber,Plumber,OPERATIONAL,+18886689868,,"7225 NW 46th St, Miami, FL 33166",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ50QXGSm62YgRjQACcLdHMqM
Coral Gables Plumbing Co,Miami,Florida,FL,33176,Plumber,Plumber,Plumber,OPERATIONAL,+13052543434,https://www.coralgablesplumbing.com,"13101 SW 87th Ave, Miami, FL 33176",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJrfNAxJLG2YgRThmF0yAlvo4
Coral Reef Plumbing,Miami,Florida,FL,33126,Plumber,Plumber,Plumber,OPERATIONAL,+13053616769,https://coralreefplumbing.com,"7301 NW 12th St, Miami, FL 33126",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJb99AwKW52YgRULa27UTQTK4
Dr pipe plumbing,Miami,Florida,FL,33126,Plumber,Plumber,Plumber,OPERATIONAL,+17862221568,https://drplumbermiami.com,"7458 NW 8th St, Miami, FL 33126",true,true,true,false,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ_TsQulW52YgRMPbl1FyHrA0
"Emergency Plumbing Repair - Miami, FL",Miami,Florida,FL,33142,Plumber,Plumber,Plumber,OPERATIONAL,+19547566680,http://www.emergencyplumbingfl1.com,"2180 NW 13th Ave, Miami, FL 33142",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJVVUl-8622YgRM75eTSeeu0M
Ez Plumbing Repair Services,Miami,Florida,FL,33128,Plumber,Plumber,Plumber,OPERATIONAL,+17862396529,https://www.miamifloridaplumbing.com,"27 NW 10th Ave Apt 101, Miami, FL 33128",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ21rLUKG32YgRvE6t6j3H6F0
