citySlugFile,citySlug,name,phone,category,is24Hours,id,website,postalCode
grand-prairie.json,grand-prairie,Black Tie Plumbing,+1 214-257-0974,Plumber,true,ChIJNU2mYAaHToYR0iyiWV22m4Y,https://blacktieplumbing.com/,75050
grand-prairie.json,grand-prairie,"Dial One Johnson Plumbing, Cooling & Heating",+1 972-662-8223,HVAC contractor,true,ChIJA_RwTwkNsIARfsTx_KVY9hE,https://dial1plumbing.com/,75050
grand-prairie.json,grand-prairie,Delta 1 Plumbing,+1 972-263-3002,Plumber,false,ChIJo88E2rKFToYRlaWwoMgGfso,http://delta1plumbing.com/,75050
grapevine.json,grapevine,billyGO Air Conditioning & Plumbing,+1 817-934-1619,Plumber,true,ChIJpbMZX2ArTIYRVnq-0gTtbl8,https://www.billygo.com/,76051
grapevine.json,grapevine,"Plumber True Services of Grapevine, TX",+1 469-757-3452,Plumber,true,ChIJz_-C7dIrTIYRN5JbZUd1u5k,https://plumbertrueservices.com/grapevine,76051
hialeah.json,hialeah,Grand Plumbing,+1 786-337-9090,Plumber,true,ChIJFT28TnC62YgRzGo5dFYs8W8,http://www.grandplumbing.net/,33010
hialeah.json,hialeah,Leza's Plumbing CORP,+1 305-712-5392,Plumber,false,ChIJ7XaIcGy62YgRWpyhFWSkG2w,http://www.lezaplumbing.com/,33010
hollywood.json,hollywood,Diamond Plumbing,+1 786-565-6067,Plumber,true,ChIJd5fRgG-32YgR26ZZ7WpSTV4,https://www.diamondplumbingmiami.com/,33024
hurst.json,hurst,All Complete Plumbing LLC,+1 817-285-2800,Plumber,false,ChIJX2U1Vch-ToYRsQES03NTv7c,http://www.allcompleteplumbing.com/,76053
hyde-park.json,hyde-park,McMahon Plumbing & Heating,+1 617-364-2200,Plumber,true,ChIJyYUXVet-44kR_q77ZSulghI,https://www.mcmahonplumbing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_content%3Dmain_button%26utm_campaign%3Dgmb,2136
imperial-beach.json,imperial-beach,Just For You Plumbing and Heating,+1 619-374-0306,Plumber,false,ChIJ9yD3ClpN2YARyNByiEsrRNI,https://justforyouplumbers.com/imperial-beach-ca/,91932
irving.json,irving,AAA AUGER Plumbing Services,+1 972-222-2843,Plumber,true,ChIJpwBqtcecToYR5k93Lb__Kno,https://www.aaa-auger.com/,75061
irving.json,irving,Roto-Rooter Plumbing & Water Cleanup,+1 469-779-4964,Plumber,true,ChIJX-vt6NuDToYROqwH7-Ql-no,https://www.rotorooter.com/irvingtx/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,75061
irving.json,irving,RWD Services LLC,+1 940-872-3878,Plumber,false,ChIJTf832msrTIYRwFV7HfAuGfs,https://slableakdetectionirving.com/,75062
irving.json,irving,Just For You Plumbing and Heating,+1 972-928-0102,Plumber,false,ChIJNThPsYopTIYRcWWwfLTYJnA,https://justforyouplumbers.com/irving-tx/,75039
irving.json,irving,Premier Plumbing Solutions,+1 972-787-2269,Plumber,true,ChIJIQhRvTaDToYRrzIaeFi2Mis,https://premierplumbingdfw.com/%3Futm_source%3DGoogle%2B%26utm_medium%3DOrganic%26utm_campaign%3Dgbp,75060
irving.json,irving,"Plumber True Services of Irving, TX",+1 469-972-9525,Plumber,true,ChIJxf0yqqCDToYRwKiLuLOXuRk,https://plumbertrueservices.com/irving,75061
irving.json,irving,Home Town Plumbing,+1 972-790-8449,Plumber,false,ChIJ0zDWY-aDToYRbNPJib85T8I,https://www.hometownplumbingirving.com/contact-our-plumber.html,75060
irving.json,irving,Thomson Plumbing Service,+1 972-503-6340,Plumber,false,ChIJrYj4ADuBToYRbxcmBOibXcw,http://irvingplumbingtx.com/,75062
irving.json,irving,Ron's Irving Plumbing,+1 972-399-2022,Plumber,false,ChIJcdTwP5iDToYRUl2myJkfAsQ,https://www.ronsirvingservice.com/,75061
irving.json,irving,AJ's Plumbing,+1 972-870-1163,Plumber,true,ChIJJd1UeWuDToYRVL3andYfRWI,,75061
irving.json,irving,Big Brother Plumbing Services,+1 214-677-0410,Plumber,true,ChIJvYRBFJSDToYRVau7Wj4JM8s,https://bigbrotherplumbingtx.com/,75062
irving.json,irving,"Anytime Plumbing 365, Drain Cleaning & Repair",+1 214-307-4264,Plumber,true,ChIJXato3JiDToYRwM3vSDFGmfg,https://www.anytimeplumbing365.com/,75062
irving.json,irving,ARS / Rescue Rooter,+1 214-989-4872,Plumber,true,ChIJ9eFKokGcToYRh3EEwjJOxTo,https://www.ars.com/dallas%3Futm_source%3Dgoogle%26utm_medium%3Dgbp%26utm_campaign%3Dlocal_seo%26utm_content%3Dgbp_website_click,75063
irving.json,irving,Carey Plumbing Company,+1 817-435-0850,Plumber,true,ChIJK10ZCI5IxgsRFxvGwFIFpk0,http://www.careyplumbingcompany.us/,75061
irving.json,irving,S & T Plumbing,+1 972-259-5286,Plumber,false,ChIJ5zDMe3yDToYRiPdwPRU61bo,http://www.stplumbing.com/,75060
irving.json,irving,The Pipe Doctor,+1 972-656-9672,Plumber,false,ChIJASAb0ByDToYRo95hZFWk5V8,http://plumbingserviceirving.com/,75061
irving.json,irving,John Klassen LLC,+1 972-259-9600,Plumber,false,ChIJ86HX1WuDToYRWv09VfbUviU,,75060
irving.json,irving,irving waterheatering,+1 945-292-2308,Plumber,false,ChIJ86oxBEUTL4oRubcGniC7krk,https://irvingwaterheaters.com/,75062
irving.json,irving,Tempo Air,+1 972-579-2000,Air conditioning contractor,true,ChIJF4KOFMecToYRZF5m5T6gt-Y,https://tempoair.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,75061
irving.json,irving,Pipe Dream Maintenance,+1 817-221-0543,Plumber,false,ChIJg4vCLgIpTIYRP79PkuSAzs0,http://plumbersirvingtx.com/,75063
irving.json,irving,Environmental Plumbing Solutions,+1 972-554-7675,Plumber,false,ChIJq_EB_9CcToYRSwmJ8otciKE,https://epsdfw.com/,75061
jamaica-plain.json,jamaica-plain,S.D. Plumbing & Heating,+1 781-901-7638,Plumber,true,ChIJ-_IQbbM5fYYRPceeP7EY7T0,http://sdplumbing-heating.com/,2130
kendall.json,kendall,Roto-Rooter Plumbing & Water Cleanup,+1 305-925-7933,Plumber,true,ChIJC47v8rzH2YgRyg_8pYin0ZE,https://www.rotorooter.com/kendallfl/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,33156
key-biscayne.json,key-biscayne,Call A Plumber,+1 305-361-6066,Plumber,false,ChIJ8fTKA23K2YgRdmAgHGh-qF8,,33149
lewisville.json,lewisville,All Metroplex Plumbing,+1 214-717-9911,Plumber,false,ChIJv4AdqoguTIYR5yxvp3u37WA,http://allmetroplexplumbing.com/,75067
lewisville.json,lewisville,"CW Service Pros Plumbing, Heating & Air Conditioning",+1 972-845-8220,Plumber,true,ChIJrYXTeOsvTIYRzcAecBPKTRM,https://www.cwservicepros.com/lewisville-plumbers/,75056
malden.json,malden,Barter Plumbing and Heating,+1 781-321-7586,Plumber,true,ChIJ7ZynAudx44kRndXpI1gcFRk,http://www.321plumbing.com/,2148
malden.json,malden,Shalin Plumbing & Heating,+1 781-558-4680,Plumber,false,ChIJfcnw_X9x44kRNbqK9JWJzJ0,https://www.shalinplumbing.com/,2148
malden.json,malden,Buckley Brothers Inc,+1 781-322-7509,Plumber,false,ChIJSz2nIMhz44kR3ptgXwmnqNo,https://www.buckleybrothers.net/,2148
mattapan.json,mattapan,Frankie Drain Services,+1 617-615-1792,Plumber,true,ChIJ11AGGj9_44kRLbcK4Zr_TSc,https://frankiedrainageservices.com/,2126
mckinney.json,mckinney,Las Colinas Plumbing,+1 214-856-4145,Plumber,true,ChIJyyrchNYVTIYRnGzAKIZnjoM,,75071
medford.json,medford,In A Flash Heating and Plumbing,+1 781-572-2575,Plumber,false,ChIJvYZm1n9x44kR9LW2FTW890c,https://www.flash-plumbing.com/,2155
melrose.json,melrose,Floros Plumbing & Heating - Melrose Massachusetts,+1 617-607-3396,Plumber,false,ChIJFbQKPpVz44kR8YDkX9sw3xg,https://florosplumbingandheating.com/,2176
mesa.json,mesa,Mesa Plumbing Co,+1 480-418-1225,Plumber,true,ChIJRYs8M-enK4cRZDxHnjLTLK8,https://www.mesaplumbingcompany.com/,85204
mesa.json,mesa,"Smith Plumbing, Heating and Cooling",+1 480-827-9111,Plumber,true,ChIJl5TLCgSpK4cRF3l4bjHNdmw,https://www.smithservicesaz.com/,85205
mesa.json,mesa,PlumbSmart Plumbing Heating and Air,+1 480-654-8865,Plumber,true,ChIJCfzUUPWnK4cR9R9dusGzENA,https://itsjustplumbsmart.com/,85213
mesa.json,mesa,OX Plumbing Services LLC,+1 623-294-7109,Plumber,true,ChIJuwTNrhEr0ygRBwsqR58BH-k,https://www.oxplumbing.com/,85209
mesa.json,mesa,Kendall Plumbing & Rooter,+1 480-969-1040,Plumber,true,ChIJZ_O1nsOnK4cRwn4yMSCXVAk,http://www.kendallplumbingandrooter.com/,85201
mesa.json,mesa,Rainforest Plumbing & Air,+1 480-359-4513,Plumber,true,ChIJNdA9eQ4EK4cRzhrdXWWNweU,https://rainforestplumbingandair.com/air-conditioning/ac-repair-in-phoenix-az/,85205
mesa.json,mesa,Compton Plumbing Services,+1 480-926-3931,Plumber,true,ChIJjUfthDakK4cRpILX1ofUR48,,85215
mesa.json,mesa,The Plumber,+1 480-923-5066,Plumber,true,ChIJr3fR9slTKocRGjCkuAxmsv8,https://theplumberaz.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dlocal,85205
mesa.json,mesa,Superstition Plumbing,+1 480-833-3112,Plumber,true,ChIJxbOVdkivK4cRJHzqHk8AirQ,https://www.superstitionplumbing.com/,85210
mesa.json,mesa,Phend Plumbing and Rooter LLC,+1 480-388-6093,Plumber,true,ChIJiz7Qrb2nK4cRz0sg4_4an2o,https://phendplumbing.com/,85210
mesa.json,mesa,Drip Plumbing,+1 480-679-6292,Plumber,true,ChIJmeHgujDq6GER-CoNB3jVsw4,https://dripplumbingaz.com/%3Futm_campaign%3Dgmb%26utm_medium%3Dorganic%26utm_source%3Dgoogle%26utm_term%3Dmesa-website,85204
mesa.json,mesa,Affordable Plumber AZ LLC,+1 480-702-6165,Plumber,false,ChIJAWPAAa-nK4cRAoh-FA-wuIQ,,85210
mesa.json,mesa,"ON Services Mechanical, Electrical, Plumbing, & HVAC",+1 480-326-6959,Plumber,true,ChIJmxOeltGnK4cRj982k6EJin8,https://onservicesllc.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp-website,85210
mesa.json,mesa,NexLvl Services,+1 602-439-4771,Plumber,true,ChIJjz_ggikTK4cRqQMoptXIzb0,http://nexlvlservices.com/,85204
mesa.json,mesa,Red Mountain Plumbing Services LLC,+1 480-450-8583,Plumber,true,ChIJ6_3Z4hSpK4cRaj8qt3X8Oc4,https://www.redmountainplumbingservices.com/,85210
mesa.json,mesa,Action Plumbing Heating Air & Electric,+1 928-275-3725,Plumber,true,ChIJMZixHKGvK4cRC5_ZwUHGPOE,https://actionplumbing.net/location/mesa-az/%3Floc%3Daz_1,85206
mesa.json,mesa,Summit Plumbing Pros LLC,+1 480-470-8706,Plumber,false,ChIJow_HBOfNeawRcL5e1ebzxwY,http://www.summitplumbingpros.com/%3Futm_campaign%3Dgmb,85210
mesa.json,mesa,Mr. Sunshine Plumbing and Drain,+1 602-705-9918,Plumber,true,ChIJDzqBZDhd0AYR-n4AVhHnPlE,https://www.mrsunshineaz.com/,85210
mesa.json,mesa,Master Rooter,+1 602-661-7781,Plumber,true,ChIJY-r2EtalK4cRqNq0iwHAc5E,http://masterrooter.co/,85215
mesa.json,mesa,Honest Plumbing AZ LLC,+1 480-593-9995,Plumber,true,ChIJ-UlCoZUNlQURDlDgmik-u_Y,https://honestplumbingazllc.com/,85207
mesa.json,mesa,"Always Plumbing, LLC",+1 480-658-0066,Plumber,true,ChIJWQVUyv1PxyIRmGe6d6ogUNg,https://alwaysplumbingaz.com/,85213
mesa.json,mesa,Sweet Dreams Plumbing,+1 602-463-9751,Plumber,false,ChIJR1wNlAaxK4cRtYhEuT8kC28,https://sweetdreamsplumbing.com/,85207
mesa.json,mesa,Now Plumbing,+1 480-802-2775,Plumber,true,ChIJE_W5ThxsK4cROUb0oqh4nPc,https://nowplumbing.net/,85210
mesa.json,mesa,Mr. Rooter Plumbing of Phoenix Arizona,+1 602-748-4821,Plumber,true,ChIJG-mfJvqnK4cRpErxsgXoa9Q,https://www.mrrooter.com/phoenix/,85210
mesa.json,mesa,Rad Plumbing,+1 602-825-0745,Plumber,true,ChIJtbA9iIR05KIRZYO55axY2EQ,https://radplumbingaz.com/,85206
mesa.json,mesa,Plumb Vine,+1 480-608-0088,Plumber,false,ChIJKyJs0lEarmcRogv2bAw9BDQ,https://plumbingvine.com/,85201
mesa.json,mesa,Cactus Plumbing And Air,+1 623-280-0805,Plumber,false,ChIJsxK8HdOxK4cR49AsBCUaYNk,https://cactusplumbingandair.com/mesa-plumber-and-ac-repair/%3Futm_source%3Dgmb%26utm_medium%3Dwest_mesa,85207
mesa.json,mesa,S3 Plumbing,+1 480-332-3591,Plumber,true,ChIJ58ygS5pzC6cRuAS0g9kQllQ,https://s3plumbingaz.com/,85215
mesa.json,mesa,Prestige Plumbing Company,+1 480-215-0629,Plumber,true,ChIJA1g65wunK4cRq2w13JWq6VY,http://prestigeplumbingcompany.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,85204
mesa.json,mesa,Los Plumbers Rooter and Plumbing,+1 480-637-2051,Plumber,true,ChIJl1MXpVSd-Y4Rs4LfgO1YeLM,https://www.losplumbersaz.com/,85204
mesa.json,mesa,"Iconic Plumbing Services, LLC",+1 480-442-5644,Plumber,true,ChIJH6BGovqnK4cRILr0MFMhP20,http://www.iconicplumbingservices.com/,85210
mesa.json,mesa,Desert Rain Plumbing,+1 480-675-7861,Plumber,false,ChIJVXvoZi14AUARR7simMTMNZM,https://www.desertrainplumbing.com/,85210
mesa.json,mesa,Fast Layne Plumbing & Drains,+1 480-504-0825,Plumber,true,ChIJObLGC1evK4cRh6Oi0jQ8DxY,https://flplumbingaz.com/,85209
mesa.json,mesa,Total Plumbing & Drain,+1 480-915-3968,Plumber,true,ChIJQZc3ocOb-isRv1vgzcZRk7M,https://thetotalplumbing.com/,85205
mesa.json,mesa,Mountain Vista Plumbing llc,+1 480-847-9769,Plumber,false,ChIJEXyjGxkImQwRNx_z_nyXj8o,https://www.mountainvistaplumbing.com/,85206
mesa.json,mesa,Delta Plumbing Repipe and Drains,+1 623-439-5060,Plumber,false,ChIJT4W4lU2uK4cRfzTveNUXwSo,https://www.deltaplumbingdrains.com/,85206
mesa.json,mesa,Roto-Rooter Plumbing & Water Cleanup,+1 480-428-6334,Plumber,true,ChIJU-jdGqoHK4cRhVI9nOnA-8Y,https://www.rotorooter.com/mesaaz/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,85209
mesa.json,mesa,Stanley Brothers Plumbing & HVAC,+1 520-590-4333,Plumber,true,ChIJtf8OG4axK4cRbtvHCdZXR3M,https://stanleyhomehvac.best/,85207
mesa.json,mesa,"Go Direct Plumbing, Sewer and Water",+1 303-288-0039,Plumber,true,ChIJe0oDr0UJK4cR3W6hy2w49_E,https://godirectplumbing.com/,85202
mesa.json,mesa,Gold Canyon Plumbing,+1 480-497-1110,Plumber,true,ChIJmSxf-ZaxK4cRqrolX8bgKWA,https://www.goldcanyonplumbing.com/,85207
mesa.json,mesa,Jimmy Joe's Plumbing,+1 480-757-1273,Plumber,false,ChIJFwoNioEHK4cRfjwmh1kJDvs,https://www.jimmyjoesplumbing.com/,85207
mesa.json,mesa,THE PLUMBING DR.,+1 480-735-9020,Plumber,false,ChIJ0zq5F4KxK4cRste7wuyOwvg,http://theplumbingdrllc.com/,85209
mesa.json,mesa,J & H Plumbing LLC,+1 480-892-6564,Plumber,true,ChIJ_w1PVjakK4cR-oa7ZAdDKQs,https://jandhplumbing.com/,85215
mesa.json,mesa,Rooty's Plumbing Services LLC,+1 480-285-8269,Plumber,false,ChIJdai0KGLVAW8RrL4KrkZ7b0k,,85203
mesa.json,mesa,Jet’n Drains Plumbing & Rooter,+1 480-405-0738,Plumber,false,ChIJwZeHuWelK4cR-0ZfqK5OKgA,https://jetndrainsmesa.com/%3Futm_campaign%3Dgmb,85205
mesa.json,mesa,Cactus Plumbing And Air,+1 480-750-7647,Plumber,true,ChIJyeE8X7unK4cRhXikESeowGE,https://cactusplumbingandair.com/mesa-plumber-and-ac-repair/%3Futm_source%3Dgmb%26utm_medium%3Dmesa,85201
mesa.json,mesa,Starrick Plumbing Inc.,+1 520-590-4900,Plumber,false,ChIJYUfz-XKoK4cRv2odIL10kww,,85210
mesa.json,mesa,"Plunge, a plumbing co. llc",+1 480-878-0808,Plumber,true,ChIJM_t8bEGnK4cRQPN1UACaRtA,https://hireplunge.com/,85210
mesa.json,mesa,All Star Plumbing,+1 480-981-7827,Plumber,false,ChIJFUDHZ3ivK4cR0ae6WwOGIz8,http://all-star-plumbing.com/,85212
mesa.json,mesa,Step Up Plumbing LLC,+1 480-703-3533,Plumber,false,ChIJMyHqAz4JK4cRXnbwpqEZHcg,http://stepupplumbing.com/,85215
mesa.json,mesa,Reidhead Plumbing & Air,+1 480-306-7442,Plumber,true,ChIJd7uC_bGnK4cRJsImLh0jM_c,http://reidheadplumbing.com/%3Futm_campaign%3Dgmb,85201
mesa.json,mesa,Patriotic Plumbing And Rooter,+1 480-530-8911,Plumber,true,ChIJVTApYSYJK4cRr2c80PLnrTE,https://patrioticplumbingandrooter.com/,85202
mesa.json,mesa,Done Right Plumbing Mesa,+1 480-685-9953,Plumber,false,ChIJHWtJdOF4DUoRjBLAto-lRro,,85201
mesa.json,mesa,Flo Pro Plumbing & Drain,+1 480-933-2422,Plumber,true,ChIJvwu4-jD-oagRZJI1M4GEU30,https://www.floproplumbingaz.com/mesa-plumbing-services/mesa/%3Futm_source%3Dgoogle%26utm_medium%3Dgbp%26utm_campaign%3DMesagbp,85204
mesa.json,mesa,Rainbow Plumbing LLC,+1 480-246-4002,Plumber,true,ChIJn8PPtyOpK4cRHuJHorIZVnA,,85204
mesa.json,mesa,Simply Better Plumbing and Drain,+1 480-993-2230,Plumber,false,ChIJbcILVoGnK4cRJkvMbrUwHro,https://www.simplybetterplumbinganddrain.com/,85210
mesa.json,mesa,"Water Heaters Only, Inc",+1 480-454-1304,Plumber,true,ChIJ40WWMpGpK4cRWj5IA2cbjD0,https://waterheatersonly.com/find-a-local-installer/phoenix-water-heater-repair/mesa-water-heater-services/,85204
mesa.json,mesa,Dugan Plumbing,+1 480-961-5003,Plumber,true,ChIJD1wLfvynK4cRHeS_LeW7ezQ,,85213
mesa.json,mesa,Vic Val Plumbing Services LLC,+1 480-347-8918,Plumber,false,ChIJtTThjHmnK4cRJMh4K4XYVvE,,85201
mesa.json,mesa,Manchester Plumbing Company,+1 480-590-6050,Plumber,false,ChIJxxID8T2mK4cRO1ZIgsBatG8,,85210
mesa.json,mesa,Pipeliners,+1 480-447-5345,Plumber,true,ChIJg4x6crKnK4cRBA2OTefRC1s,http://pipelinersusa.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3DPipeliners-LocalSEO-GoogleBusinessProfileMarketing,85210
mesa.json,mesa,Ikmar Plumbing LLC,+1 480-674-6067,Plumber,false,ChIJu6yHCxepK4cRwglq7F68fKI,,85210
mesa.json,mesa,Camcor Plumbing & Water Treatment,+1 480-808-8033,Plumber,true,ChIJm0EyWUKpK4cRwAQ5eUVWwCA,https://camcorplumbing.com/%3Futm_source%3Dgoogle%2Bbusiness%2Bprofile%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite%2Bclick,85204
mesa.json,mesa,Newtech Plumbing LLC,+1 480-326-3307,Plumber,false,ChIJy8lZr3GoK4cRZyXFaec8ZOw,https://www.newtechplumbingsolutions.com/,85210
mesa.json,mesa,MIke duncan plumbing LLC,+1 480-827-9305,Plumber,false,ChIJa1P_loWnK4cRWUHk5_QN4Kc,,85201
mesa.json,mesa,Around the Clock Plumbing,+1 480-962-9326,Plumber,false,ChIJha8BXRWmK4cR79xCgxOUh9c,,85213
mesa.json,mesa,Patriot AC & Plumbing,+1 480-388-3100,Plumber,false,ChIJ88xwf7GnK4cR1dxTGNlSZe8,http://www.patriotaz.com/,85203
mesa.json,mesa,Water Heater Warehouse,+1 480-663-2255,Plumber,true,ChIJmb3J2AOnK4cR6Qo54xCkv8k,https://waterheaterwarehouseaz.com/,85210
mesa.json,mesa,Arnett Plumbing,+1 480-461-9940,Plumber,false,ChIJIR0XfvWmK4cRiQ-D3nTri64,http://www.arnettplumbing.com/,85203
mesa.json,mesa,Dirt Dog Plumbing,+1 480-558-3190,Plumber,false,ChIJQ0lG1UKoK4cR47anZZj9eg8,http://dirtdogplumbingaz.com/,85204
mesa.json,mesa,Rowley Plumbing Inc,+1 480-834-5152,Plumber,false,ChIJL7W09KqnK4cR6W4-O8Jxm7g,https://rowleyplumbinginc.com/,85203
mesa.json,mesa,Elevate Plumbers,+1 480-641-8888,Plumber,false,ChIJwfoxCH6pK4cRVw5ddW_weOU,https://elevateplumbers.com/,85204
mesa.json,mesa,Valencia Plumbing,+1 602-446-7268,Plumber,true,ChIJvfYfQCSmK4cRx8L5EHaEUVs,,85203
mesquite.json,mesquite,"Baker Brothers Plumbing, Air & Electric",+1 214-324-8811,Plumber,true,ChIJq6qqaiSZToYRdtopStaW5Ts,https://bakerbrothersplumbing.com/%3Futm_campaign%3Dgmb_bk-msq_home_everyone_gmb-mesquite%26utm_medium%3Dgmb%26utm_source%3Dgoogle,75150
miami-beach.json,miami-beach,Empire Plumbing,+1 305-531-7017,Plumber,true,ChIJs62ElH202YgRV7qS5oTjiOw,http://www.empireplumbing.com/%3Futm_source%3Dgbp,33139
miami-beach.json,miami-beach,Miami Beach Super Plumber,+1 305-796-7752,Plumber,true,ChIJk3hv2y612YgRQ0NgeMEKLmY,http://www.superplumberinc.com/,33139
miami-beach.json,miami-beach,Sunny Bliss Plumbing & Air,+1 305-440-0621,Plumber,true,ChIJA6vG5FG12YgR2z_Bc72KBZU,https://sunnybliss.com/,33139
miami-beach.json,miami-beach,Roto-Rooter Plumbing & Water Cleanup,+1 305-702-1851,Plumber,true,ChIJi23mdYG12YgRw9Q-LXHuP4U,https://www.rotorooter.com/miamibeachfl/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,33139
miami-beach.json,miami-beach,AAAPLUMBINGSERVICES COM,+1 305-504-3504,Plumber,true,ChIJtbhYkYy12YgRiQVjhgcnqv0,http://www.aaaplumbingservices.com/,33139
miami-beach.json,miami-beach,Montam Construction and Plumbing,+1 305-423-8186,Plumber,false,ChIJ8YU7ZGXc-mwRAtjmnPe1y_Q,https://montamplumbing.com/,33139
miami-gardens.json,miami-gardens,Jehveh Plumbing Company,+1 305-714-0343,Plumber,false,ChIJxVwlovPD2YgRHivRHj7lTiE,http://www.jehvehplumbers.com/,33014
miami-springs.json,miami-springs,"Douglas Orr Plumbing, Inc.",+1 305-240-6731,Plumber,true,ChIJC9ljCiS62YgRmTDBYC7pVj0,https://orrplumbing.com/,33166
miami.json,miami,Miami 24/7 Plumbing - Miami Emergency Plumbers,+1 305-440-0878,Plumber,true,ChIJVaTjegK32YgR2K0jdOLn3Ao,https://www.miami247plumbing.com/,33145
miami.json,miami,MIAMI SERVICE PLUMBERS | Emergency Plumbers in Miami,+1 305-851-8853,Plumber,true,ChIJg-nPZfK72YgRRTeeghNKLSo,https://emergencyplumbersmiami.com/,33166
miami.json,miami,Miami 305 Plumbing,+1 305-833-3404,Plumber,true,ChIJi69ud_TB2YgREvHn8jBXIpU,https://miami305plumbing.com/,33165
miami.json,miami,Just 1 Plumbing,+1 786-677-8200,Plumber,true,ChIJQdk_mMC72YgRrq28sJED_1w,https://just1plumbing.com/,33166
miami.json,miami,Miami Dade Plumbing,+1 786-756-3185,Plumber,true,ChIJ9wbzgKFGnG4RUPl-2L7cess,https://miami-dade-plumbing.com/,33156
miami.json,miami,The Plumbers,+1 305-697-3490,Plumber,true,ChIJO_-knlK42YgRZbLbjiZr748,https://theplumbersfl.com/,33155
miami.json,miami,Ez Plumbing Repair Services,+1 786-239-6529,Plumber,true,ChIJ21rLUKG32YgRvE6t6j3H6F0,https://www.miamifloridaplumbing.com/,33128
miami.json,miami,Miami Shores Plumbing,+1 305-751-2446,Plumber,true,ChIJzaIF8yOu2YgRVQf0GPx-mUA,http://miamishoresplumbing.com/,33168
miami.json,miami,2 Bros Plumbing,+1 305-910-3817,Plumber,true,ChIJqfxeJY2x2YgRS9qjMXdRcLw,https://2brosplumbingservices.com/,33127
miami.json,miami,Oasis Plumbing,+1 305-900-8224,Plumber,false,ChIJUUoSr7JfE2gRe4BxWfaVN8U,https://www.calloasis.com/%3Futm_source%3DGoogle%2BMaps%26utm_medium%3DOrganic,33138
miami.json,miami,Laredo Plumbing Inc.,+1 786-344-0873,Plumber,false,ChIJ3fQSuua62YgRTfpLAR5N174,,33175
miami.json,miami,"USA Plumbing & Septic, Inc. - Plumber Miami",+1 305-856-1696,Plumber,false,ChIJnxQZWi632YgRV6g6er6pt0U,https://www.usaplumbingandseptic.com/,33142
miami.json,miami,AKO Plumbing Corp.,+1 305-269-8033,Plumber,false,ChIJN3nZTHq32YgRH6FOP0y4vRI,http://akoplumbing.com/,33125
miami.json,miami,A Rooter,+1 786-362-2178,Plumber,true,ChIJX6_ehqTA2YgR3njAXFte3wQ,http://www.arooter.net/,33176
miami.json,miami,South Beach Plumbing and HVAC Inc.,+1 305-775-5267,Plumber,true,ChIJA4bMHL232YgRFCyO-w3NMok,,33144
miami.json,miami,Trenchless Sewer Line Repairs,+1 305-603-8039,Plumber,true,ChIJlTXb7XjE2YgRke7ZFehZBPU,http://www.trenchless-repairs.com/,33155
miami.json,miami,Morata Plumbing,+1 786-238-7748,Plumber,true,ChIJSSor7L272YgR_NIK7BlKzCo,https://morataplumbingmiami.com/%3Futm_campaign%3Dgmb,33186
miami.json,miami,Acer Plumbing - North Miami,+1 954-243-6644,Plumber,false,ChIJAQAAAISu2YgRt6NYoVPWvYA,http://acer-plumbing.com/,33179
miami.json,miami,Plomeros Plumbing,+1 305-462-5155,Fontanero,true,ChIJ7TG7qwLB2YgRx1I1cIVEnAY,https://plomerosplumbing.com/,33173
miami.json,miami,N & Q Electric & Plumbing Miami,+1 305-602-5615,Electrician,false,ChIJAQCQHjC32YgRdJGRvlLqRwk,https://www.nandqelectricandplumbing.com/,33125
miami.json,miami,Dovis Plumbing,+1 954-504-6628,Plumber,false,ChIJu-OxbCms2YgRD8y03oqYRKU,https://www.dovisplumbing.com/,33179
miami.json,miami,Liriano Plumbing Inc.,+1 305-439-9023,Plumber,false,ChIJZ2CE5EfB2YgRs4vOi35speg,http://lirianoplumbing.com/,33175
miami.json,miami,Ocean Plumbing And Air,+1 786-964-4367,Plumber,true,ChIJi554psHB2YgRylXBqiKEIms,https://oceanplumbingandair.com/,33186
miami.json,miami,All Dade Plumbing Inc.,+1 305-273-8788,Plumber,true,ChIJdcnbOEfB2YgR203e-uhMX6o,,33186
miami.json,miami,Sewer Solutions /Pipe lining /Septic,+1 305-423-2395,Plumber,true,ChIJZx6DUpe32YgRUCJfKGAUPNw,http://www.sewersol.com/,33130
miami.json,miami,South End Plumbing Inc,+1 305-235-7177,Plumber,false,ChIJFZXEwOzG2YgRdM2jPZq2S7A,,33176
