name,city,state,state_code,postal_code,category,type,subtypes,business_status,phone,website,address,has_address,has_phone,has_website,open_24_hours,emergency_evidence,classification,reason,duplicate_of,source_record_id
Plumb Vine,Mesa,Arizona,AZ,85201,Plumber,Plumber,Plumber,OPERATIONAL,+14806080088,https://plumbingvine.com,"738 W 1st Pl, Mesa, AZ 85201",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJKyJs0lEarmcRogv2bAw9BDQ
PlumbSmart Plumbing Heating and Air,Mesa,Arizona,AZ,85213,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Heating contractor, HVAC contractor",OPERATIONAL,+14806548865,https://itsjustplumbsmart.com,"3010 E Main St Bldg 1, Mesa, AZ 85213",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJCfzUUPWnK4cR9R9dusGzENA
"Plunge, a plumbing co. llc",Mesa,Arizona,AZ,85210,Plumber,Plumber,Plumber,OPERATIONAL,+14808780808,https://hireplunge.com,"555 W 2nd Ave B7, Mesa, AZ 85210",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJM_t8bEGnK4cRQPN1UACaRtA
Prestige Plumbing Company,Mesa,Arizona,AZ,85204,Plumber,Plumber,Plumber,OPERATIONAL,+14802150629,http://prestigeplumbingcompany.com/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,"1120 E Jarvis Ave, Mesa, AZ 85204",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJA1g65wunK4cRq2w13JWq6VY
Rad Plumbing,Mesa,Arizona,AZ,85206,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Kitchen remodeler, Septic system service, Water purification company, Water softening equipment supplier, Water treatment supplier",OPERATIONAL,+16028250745,https://radplumbingaz.com,"4140 E Baseline Rd Ste 101, Mesa, AZ 85206",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtbA9iIR05KIRZYO55axY2EQ
Rainbow Plumbing LLC,Mesa,Arizona,AZ,85204,Plumber,Plumber,Plumber,OPERATIONAL,+14802464002,,"2356 E Garnet Ave, Mesa, AZ 85204",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJn8PPtyOpK4cRHuJHorIZVnA
Rainforest Plumbing & Air,Mesa,Arizona,AZ,85205,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Air duct cleaning service, Drainage service, Heating contractor, Heating equipment supplier, HVAC contractor, Water works",OPERATIONAL,+14803594513,https://rainforestplumbingandair.com/air-conditioning/ac-repair-in-phoenix-az,"1837 N Rosemont, Mesa, AZ 85205",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJNdA9eQ4EK4cRzhrdXWWNweU
Red Mountain Plumbing Services LLC,Mesa,Arizona,AZ,85210,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier",OPERATIONAL,+14804508583,https://www.redmountainplumbingservices.com,"1905 S MacDonald # 8, Mesa, AZ 85210",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ6_3Z4hSpK4cRaj8qt3X8Oc4
Reidhead Plumbing & Air,Mesa,Arizona,AZ,85201,Plumber,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Hot water system supplier, Solar hot water system supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+14803067442,http://reidheadplumbing.com/%3Futm_campaign%3Dgmb,"1749 N Country Club Dr, Mesa, AZ 85201",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJd7uC_bGnK4cRJsImLh0jM_c
Rooty's Plumbing Services LLC,Mesa,Arizona,AZ,85203,Plumber,Plumber,Plumber,OPERATIONAL,+14802858269,,"901 E Inca St, Mesa, AZ 85203",true,true,false,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJdai0KGLVAW8RrL4KrkZ7b0k
Roto-Rooter Plumbing & Water Cleanup,Mesa,Arizona,AZ,85209,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",OPERATIONAL,+14804286334,https://www.rotorooter.com/mesaaz/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"7227 E Baseline Rd Ste 104 Office 101, Mesa, AZ 85209",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJU-jdGqoHK4cRhVI9nOnA-8Y
Rowley Plumbing Inc,Mesa,Arizona,AZ,85203,Plumber,Plumber,Plumber,OPERATIONAL,+14808345152,https://rowleyplumbinginc.com,"1801 N Horne, Mesa, AZ 85203",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJL7W09KqnK4cR6W4-O8Jxm7g
S3 Plumbing,Mesa,Arizona,AZ,85215,Plumber,Plumber,Plumber,OPERATIONAL,+14803323591,https://s3plumbingaz.com,"3321 N Reseda #65, Mesa, AZ 85215",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ58ygS5pzC6cRuAS0g9kQllQ
Simply Better Plumbing and Drain,Mesa,Arizona,AZ,85210,Plumber,Plumber,Plumber,OPERATIONAL,+14809932230,https://www.simplybetterplumbinganddrain.com,"535 W Iron Ave #105, Mesa, AZ 85210",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJbcILVoGnK4cRJkvMbrUwHro
"Smith Plumbing, Heating and Cooling",Mesa,Arizona,AZ,85205,Plumber,Plumber,"Plumber, HVAC contractor",OPERATIONAL,+14808279111,https://www.smithservicesaz.com,"5135 E Ingram St #8, Mesa, AZ 85205",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJl5TLCgSpK4cRF3l4bjHNdmw
Stanley Brothers Plumbing & HVAC,Mesa,Arizona,AZ,85207,Plumber,Plumber,"Plumber, HVAC contractor",OPERATIONAL,+15205904333,https://stanleyhomehvac.best,"9110 E Main St, Mesa, AZ 85207",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtf8OG4axK4cRbtvHCdZXR3M
Starrick Plumbing Inc.,Mesa,Arizona,AZ,85210,Plumber,Plumber,Plumber,OPERATIONAL,+15205904900,,"1065 S Center St, Mesa, AZ 85210",true,true,false,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJYUfz-XKoK4cRv2odIL10kww
Step Up Plumbing LLC,Mesa,Arizona,AZ,85215,Plumber,Plumber,Plumber,OPERATIONAL,+14807033533,http://stepupplumbing.com,"5338 E Lindstrom Ln, Mesa, AZ 85215",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJMyHqAz4JK4cRXnbwpqEZHcg
Summit Plumbing Pros LLC,Mesa,Arizona,AZ,85210,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+14804708706,http://www.summitplumbingpros.com/%3Futm_campaign%3Dgmb,"950 W Birchwood Ave #12, Mesa, AZ 85210",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJow_HBOfNeawRcL5e1ebzxwY
Superstition Plumbing,Mesa,Arizona,AZ,85210,Plumber,Plumber,"Plumber, Drainage service, Gasfitter, Hot water system supplier, Plumbing supply store, Water filter supplier, Water pump supplier, Water softening equipment supplier, Water testing service, Water treatment supplier",OPERATIONAL,+14808333112,https://www.superstitionplumbing.com,"501 W 8th Ave #17, Mesa, AZ 85210",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJxbOVdkivK4cRJHzqHk8AirQ
Sweet Dreams Plumbing,Mesa,Arizona,AZ,85207,Plumber,Plumber,"Plumber, Drainage service, Water filter supplier, Water purification company, Water softening equipment supplier, Water testing service, Water treatment supplier",OPERATIONAL,+16024639751,https://sweetdreamsplumbing.com,"8009 E Cicero St, Mesa, AZ 85207",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJR1wNlAaxK4cRtYhEuT8kC28
TCH Plumbing LLC,Mesa,Arizona,AZ,85204,HVAC contractor,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Dryer vent cleaning service, Electrical installation service, Electrician, Heating contractor, Plumber",OPERATIONAL,+16029103151,http://www.tchplumbing.com,"924 E Impala Ave, Mesa, AZ 85204",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFwWhMpWvK4cRL-RrpcmJL2E
The Cooling & Plumbing Co,Mesa,Arizona,AZ,85205,HVAC contractor,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Drainage service, Furnace repair service, Gasfitter, Heating contractor, Plumber",OPERATIONAL,+14808131155,https://azcpg.com,"5026 E Main St Unit 16, Mesa, AZ 85205",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJ__-_RcKnK4cR7YaGyPxS6GY
The Plumber,Mesa,Arizona,AZ,85205,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler",OPERATIONAL,+14809235066,https://theplumberaz.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dlocal,"1635 N Greenfield Rd Ste 106, Mesa, AZ 85205",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJr3fR9slTKocRGjCkuAxmsv8
THE PLUMBING DR.,Mesa,Arizona,AZ,85209,Plumber,Plumber,Plumber,OPERATIONAL,+14807359020,http://theplumbingdrllc.com,"9755 E Meseto Ave, Mesa, AZ 85209",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJ0zq5F4KxK4cRste7wuyOwvg
Total Plumbing & Drain,Mesa,Arizona,AZ,85205,Plumber,Plumber,Plumber,OPERATIONAL,+14809153968,https://thetotalplumbing.com,"4835 E Indigo St Ste 102, Mesa, AZ 85205",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJQZc3ocOb-isRv1vgzcZRk7M
Valencia Plumbing,Mesa,Arizona,AZ,85203,Plumber,Plumber,Plumber,OPERATIONAL,+16024467268,,"1759 E 1st St, Mesa, AZ 85203",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJvfYfQCSmK4cRx8L5EHaEUVs
Vic Val Plumbing Services LLC,Mesa,Arizona,AZ,85201,Plumber,Plumber,Plumber,OPERATIONAL,+14803478918,,"2060 N Center St #116, Mesa, AZ 85201",true,true,false,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJtTThjHmnK4cRJMh4K4XYVvE
Water Heater Warehouse,Mesa,Arizona,AZ,85210,Plumber,Plumber,Plumber,OPERATIONAL,+14806632255,https://waterheaterwarehouseaz.com,"1830 S Alma School Rd STE 116, Mesa, AZ 85210",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJmb3J2AOnK4cR6Qo54xCkv8k
"Water Heaters Only, Inc",Mesa,Arizona,AZ,85204,Plumber,Plumber,"Plumber, Hot water system supplier",OPERATIONAL,+14804541304,https://waterheatersonly.com/find-a-local-installer/phoenix-water-heater-repair/mesa-water-heater-services,"431 S Stapley Dr #19, Mesa, AZ 85204",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ40WWMpGpK4cRWj5IA2cbjD0
Weather Masters,Mesa,Arizona,AZ,85210,HVAC contractor,HVAC contractor,"HVAC contractor, Air conditioning contractor, Heating contractor, Plumber",OPERATIONAL,+14808329659,https://www.weather-masters.com,"155 E Broadway Rd, Mesa, AZ 85210",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ6ZcAWeGnK4cR9wcYKNWmmjk
Custom Plumbing of Arizona - Phoenix,Phoenix,Arizona,AZ,85024,Plumber,Plumber,"Plumber, Boiler supplier, Drainage service, Hot water system supplier, Water filter supplier, Water pump supplier, Water purification company, Water softening equipment supplier",OPERATIONAL,+16028662665,https://customplumbingaz.com,"2120 E Rose Garden Ln Ste F1, Phoenix, AZ 85024",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFRKRVhFCK4cRxn6Ult7LGrg
Parker & Sons,Phoenix,Arizona,AZ,85040,HVAC contractor,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Electrician, Furnace repair service, Heating contractor, Plumber, Water softening equipment supplier",OPERATIONAL,+16024249619,https://www.parkerandsons.com/%3Futm_campaign%3Dgmb_pk-phx_home_cus-all_googlebusinessprofile%26utm_medium%3Dgmb%26utm_source%3Dgoogle,"3636 E Anne St A, Phoenix, AZ 85040",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJh9Zo0KoPK4cRzTwhKAxIE8s
Streamline Plumbing AZ,Queen Creek,Arizona,AZ,85142,Plumber,Plumber,"Plumber, Drainage service, Septic system service",OPERATIONAL,+14802385000,http://www.streamlineplumbingnow.com,"18610 E Rittenhouse Rd Ste A100, Queen Creek, AZ 85142",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJdfecVcapK4cRn8lTtJQQm_U
Fast Layne Plumbing LLC,San Tan Valley,Arizona,AZ,85140,Plumber,Plumber,"Plumber, Drainage service, Gas installation service, Gasfitter",OPERATIONAL,+14805766307,https://flplumbingaz.com,"37066 N Schnepf Rd, San Tan Valley, AZ 85140",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ5R48ghJJKocRySkOtTSlrMw
Benjamin Franklin The Punctual Plumber,Scottsdale,Arizona,AZ,85260,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier",OPERATIONAL,+16027865183,https://www.benfranklinplumbingaz.com/%3Futm_source%3Dorganic%26utm_medium%3Dgbp_listing,"7440 E Karen Dr #500, Scottsdale, AZ 85260",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJba1OlX51K4cRml4sbwLbbIQ
"Plumbers Near Me, LLC",Scottsdale,Arizona,AZ,85260,Plumber,Plumber,Plumber,OPERATIONAL,+16026418882,https://plumbersnearme.services,"8990 E Raintree Dr Unit 100-G, Scottsdale, AZ 85260",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ7ddx00EpMwIR0_ZQenAbbs4
Simba Plumbing LLC,Scottsdale,Arizona,AZ,85260,Plumber,Plumber,"Plumber, Gas installation service",OPERATIONAL,+16029623537,https://www.simbaplumbing.co,"15863 N Greenway Hayden Loop Ste 117, Scottsdale, AZ 85260",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJd0h6_TtdK4cRaFuOPwQAi9s
Collins Comfort Masters,Tempe,Arizona,AZ,85283,HVAC contractor,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air duct cleaning service, Drainage service, Furnace repair service, Heating contractor, Plumber, Water filter supplier, Water softening equipment supplier",OPERATIONAL,+14802129220,https://collinscomfort.com/%3Futm_source%3DGMB%26utm_medium%3Dorganic%26utm_campaign%3DWebsite,"102 W Julie Dr, Tempe, AZ 85283",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJZdZSG76pK4cRXto7W6jDlEw
Hec's Plumbing & Construction,Bonita,California,CA,91902,Plumber,Plumber,"Plumber, Bathroom remodeler, Kitchen remodeler",OPERATIONAL,+16199467378,,"1708 Horseshoe Ct, Bonita, CA 91902",true,true,false,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJsYZ29PFP2YARL2LHsigjC9o
Right Plumbing & Drain,Bonita,California,CA,91902,Plumber,Plumber,Plumber,OPERATIONAL,+16193486249,,"4404 Bonita Rd #145, Bonita, CA 91902",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJoWCBwvpP2YAR8JlM4e0YNQk
Ace Rooter Plumbing and Drain Services,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+16193927536,http://www.acerooterplumbing.com,"150 E St, Chula Vista, CA 91910",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJoR1XMwFO2YARKxXgoqg5Z08
Agape Plumbing Service,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Contractor, Drainage service, Gas installation service, Hot water system supplier, Water damage restoration service",OPERATIONAL,+16195136149,https://agapeplumbingservice.com,"194 G St, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJEU9vuqHSwoAR7HimiJlfqrg
Alpha San Diego Services,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+18772806552,,"347 3rd Ave 2nd fl Ste 202F, Chula Vista, CA 91910",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJeRxd320nF2wRiCboCLuyxgs
Ameri-Mex Plumbing Incorporated,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Air conditioning contractor, Heating contractor",OPERATIONAL,+16194228996,https://amerimexpl.com,"1038 Woodlawn Ave, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJX-Y2N1NN2YAR11HoH-rYXcQ
Blue Planet Drains & Plumbing Inc.,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+16198639593,http://www.plumbersinsandiego.com,"2252 Main St #12, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJLXnhsBVF2YARmJk_6CKekkE
Bluefin Plumbing Inc.,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16193326465,http://www.bluefinplumbing.com,"161 5th Ave, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJFQ8U3hxN2YAR1LgqKpfpxVQ
BPI Plumbing,Chula Vista,California,CA,91911,Plumber,Plumber,Plumber,OPERATIONAL,+16194299066,http://www.bpiplumbing.com,"1021 Bay Blvd Ste s, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJJ1GfXZtF2YARgW5_OQPKob4
Chula Vista Plumbing Experts,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16192729819,http://chulavistaplumbingexperts.com,"619 I St, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJHSQg2kdN2YARF4jvVhNLAOo
Coastal Rooter - Plumbing Chula Vista,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Hot water system supplier, Repair service, Septic system service, Water damage restoration service",OPERATIONAL,+17608939152,https://coastalrooterca.com/chula-vista,"865 Fairway Ct, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJBUtcNm5O2YARIDt-niANzz8
Coverall Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16195680703,http://www.coverallplumbingsd.com,"616 Oaklawn Ave, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJkfX221W4swARMBR6f0L2mCg
Direct Plumbers Chula Vista,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16193256009,https://directplumberschulavista.com,"267 3rd Ave, Chula Vista, CA 91910",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJxcn7o-uUOYMR6AhScjcPrpE
DR HOUSE INC,Chula Vista,California,CA,91915,Plumber,Plumber,"Plumber, Water damage restoration service",OPERATIONAL,+18587037536,https://drhousecontractors.com,"2130 Desert Bluffs Ct, Chula Vista, CA 91915",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJX_NuwpdF2YARP4TCTzvPpCQ
DrainHelp,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Drainage service, Septic system service",OPERATIONAL,+18886112302,,"328 E Palomar St, Chula Vista, CA 91911",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJM9dW-3BP2YARzQ9YrrsEyhw
EB Construction & Plumbing Services,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Contractor, General contractor, Kitchen remodeler",OPERATIONAL,+16196222126,,"180 Mace St c6, Chula Vista, CA 91911",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJUeTPpgVP2YARqhtkCtevdcw
Extreme Plumbing & Drain Chula Vista,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16193240166,,"230 Del Mar Ave, Chula Vista, CA 91910",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJd2JeVwdO2YARzZev7uxZZME
Fix Plumbing & Drains,Chula Vista,California,CA,91911,Plumber,Plumber,Plumber,OPERATIONAL,+16194761974,http://www.fixplumbing.com,"180 Mace St Ste C-15, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJAQBwPsBO2YARyiWtYArVsQA
Friar's Plumbing Heating and AC Repair,Chula Vista,California,CA,91913,Air conditioning repair service,Air conditioning repair service,"Air conditioning repair service, Air conditioning contractor, Heating contractor, HVAC contractor, Plumber",OPERATIONAL,+16193171906,https://www.friarsair.com/chula-vista-air-conditioning-services,"1813 Jackson St, Chula Vista, CA 91913",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ_RSu_w5F2YARy45R8rHc0Hk
"Fuller's Plumbing , Inc.",Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Drainage service, Hot water system supplier, Plumbing supply store, Water filter supplier",OPERATIONAL,+16194270220,https://fullersplumbing.com,"1063 3rd Ave, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJN_6Ol3xO2YAR4ozS8ZUgClE
GGG Plumbing Co Inc,Chula Vista,California,CA,91910,Contractor,Contractor,Contractor,OPERATIONAL,+16196778275,http://gggplumbing.com,"311 F St #206, Chula Vista, CA 91910",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJbc0mkP1N2YARtNvcawl-uQI
Grainger Industrial Supply,Chula Vista,California,CA,91911,Tool store,Tool store,"Tool store, Abrasives supplier, Electric motor store, Electrical supply store, Hydraulic equipment supplier, Industrial equipment supplier, Janitorial equipment supplier, Material handling equipment supplier, Plumbing supply store, Safety equipment supplier",OPERATIONAL,+18004724643,https://www.grainger.com/branch/Chula-Vista-Branch-720,"1150 Bay Blvd, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJsdrltTJM2YARqwjIKY2CeSA
Home Services at The Home Depot,Chula Vista,California,CA,91910,General contractor,Plumber,"Plumber, Bathroom remodeler, Countertop contractor, Electrician, Flooring contractor, Garage door supplier, HVAC contractor, General contractor, Remodeler, Window installation service",OPERATIONAL,+18444762140,https://www.homedepot.com/l/Chula-Vista/CA/Chula-Vista/91910/658/services%3Femt%3DHSGoogleMaps,"725 Plaza Ct, Chula Vista, CA 91910",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJXw0Q1bRP2YARrqXKE7-no04
M & M - Chula Vista Plumbing,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Drainage service, HVAC contractor",OPERATIONAL,+16195170279,https://mandmplumbingpro.com,"237 Palm Ave, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJc4FJnJNO2YARXm6KSzqNP8Q
Precision Chula Vista Plumbing Services,Chula Vista,California,CA,91913,Plumber,Plumber,Plumber,OPERATIONAL,+18582248364,http://precisionchulavistaplumbingservices.com,"919-45 Otay Lakes Rd, Chula Vista, CA 91913",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJF_-RjA1P2YARmllk4L5tfKk
Primo Plumbing,Chula Vista,California,CA,91911,Plumber,Plumber,Plumber,OPERATIONAL,+16196916829,https://primo4plumbing.com,"528 Welton St, Chula Vista, CA 91911",true,true,true,false,false,manual_review,operational plumbing candidate without explicit emergency or 24/7 evidence,,ChIJw4TRVn9O2YAR0MwIo46oIJg
Roto-Rooter Plumbing & Water Cleanup of Chula Vista,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water jet cutting service, Water testing service",OPERATIONAL,+16199024677,https://www.rotorooter.com/chulavistaca/%3Futm_source%3DGoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"311 F St Ste 210, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJeRxXvQNN2YARpF6vOYBTf6k
San Diego Emergency Plumbing & Leak Detection,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Water damage restoration service",OPERATIONAL,+18669665325,https://www.sandiegoemergencyplumbing.com/chula-vista-plumbers,"750 Design Ct Unit 106/107, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ9XOfKvVP2YARZeQMPpfzheI
Solid Plumbing & Drains Inc,Chula Vista,California,CA,91911,Plumber,Plumber,"Plumber, Bathroom remodeler, Drainage service, Kitchen remodeler, Repair service",OPERATIONAL,+16195972566,https://solidplumbingdrains.com/san-diego-county/chula-vista,"2240 Main St #4, Chula Vista, CA 91911",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJ5zXRRMRF2YAR_DJZWWNwa7c
Straightline Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,Plumber,OPERATIONAL,+16192681698,http://www.straightlinesd.com,"101 N Glover Ave Ste a, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJtfa5NL1T2YARjbMEPBYcbwU
The Perfect Chula Vista Plumbing & Drain Cleaning Pro,Chula Vista,California,CA,91910,Drainage service,Drainage service,Drainage service,OPERATIONAL,+17602548521,,"Chula Vista, CA 91910",true,true,false,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJCTSy-E9N2YARFY0s9rxGn8k
We Fix Plumbing,Chula Vista,California,CA,91910,Plumber,Plumber,"Plumber, Drainage service",OPERATIONAL,+16199367471,http://www.wefixplumbingsd.com,"119 Broadway Apt J, Chula Vista, CA 91910",true,true,true,true,true,priority_24_7_review,operational plumbing candidate with emergency or 24/7 evidence,,ChIJi-i7JdlN2YARohL0VQaTyEM
